Potra2n672s36368,Monothiol
Potra2n7c15642,Histone-lysine N-methyltransferase
Potra2n7c15660,Exostosin family
Potra2n7c16049,ARM repeat superfamily protein
Potra2n7c16418,GATA transcription factor
Potra2n1c795,ABC transporter C family member 10-like
Potra2n1c2303,Belongs to the multi antimicrobial extrusion (MATE) (TC 2.A.66.1) family
Potra2n1c2445,RING-like zinc finger
Potra2n1c2519,Belongs to the CRISP family
Potra2n1c3481,Early nodulin-like protein
Potra2n1c3596,Minor allergen Alt a
Potra2n871s36857,Ribosomal protein L22p/L17e
Potra2n10c20613,DNA replication complex GINS protein
Potra2n10c21731,Perakine reductase-like
Potra2n10c21835,Long-chain fatty alcohol oxidase involved in the omega- oxidation pathway of lipid degradation
Potra2n10c22365,Methyltransferase
Potra2n15c28320,Protein SHOOT GRAVITROPISM
Potra2n15c28417,cytochrome P450
Potra2n15c28517,DUF4206
Potra2n15c28564,Belongs to the small GTPase superfamily. Rho family
Potra2n15c28736,Probable lipid transfer
Potra2n15c28825,Glycosyltransferase-like domain-containing protein 2-like
Potra2n203s34950,disease resistance
Potra2n11c22500,Alcohol dehydrogenase-like
Potra2n11c23115,Vacuolar protein sorting-associated protein
Potra2n11c23652,Belongs to the glycosyltransferase 31 family
Potra2n8c16750,Belongs to the cation transport ATPase (P-type) (TC 3.A.3) family. Type IV subfamily
Potra2n8c16846,GABA transporter 1-like
Potra2n8c17178,"transposition, RNA-mediated"
Potra2n8c17142,Thylakoid lumenal 15 kDa
Potra2n8c17977,Potassium transporter
Potra2n8c18313,RNA recognition motif
Potra2n8c18276,Cyclin-dependent kinase
Potra2n9c19237,carboxylase beta chain
Potra2n9c19295,GRF zinc finger
Potra2n9c19680,zinc finger CCCH domain-containing protein
Potra2n18c31997,"zinc-finger of the FCS-type, C2-C2"
Potra2n18c32864,Probably inactive leucine-rich repeat receptor-like protein kinase
Potra2n18c32971,Endonuclease/Exonuclease/phosphatase family
Potra2n4c9464,Belongs to the 'GDSL' lipolytic enzyme family
Potra2n689s36491,Glucose-induced degradation protein 8 homolog
Potra2n6c12980,Core-2/I-Branching enzyme
Potra2n6c13406,Transmembrane proteins 14C
Potra2n6c13631,Colon cancer-associated protein Mic1-like
Potra2n6c14307,Growth-regulating factor
Potra2n6c14271,Cactus-binding C-terminus of cactin protein
Potra2n6c14274,Threonine dehydratase biosynthetic
Potra2n6c14415,Probably inactive leucine-rich repeat receptor-like protein kinase
Potra2n6c14369,Probably inactive leucine-rich repeat receptor-like protein kinase
Potra2n6c14548,Aldo-keto reductase family 4 member
Potra2n6c15082,Est1 DNA/RNA binding domain
Potra2n6c15133,VQ motif
Potra2n13c25199,Nucleolar protein
Potra2n13c25549,Putative adipose-regulatory protein (Seipin)
Potra2n13c26227,RNA polymerase II-associated protein
Potra2n17c30900,Serine threonine-protein kinase
Potra2n17c31508,Encoded by
Potra2n17c31672,nac domain
Potra2n3c6483,Cytochrome p450
Potra2n3c7727,Belongs to the peptidase A1 family
Potra2n3c8020,Belongs to the MIP aquaporin (TC 1.A.8) family
Potra2n3c8084,DNA polymerase III subunits gamma and tau domain III
Potra2n12c24033,Glycine-rich RNA-binding protein
Potra2n12c24074,isoform X1
Potra2n12c24233,"AtCASP,CASP"
Potra2n12c24669,ubiquitin-40S ribosomal protein
Potra2n199s34917,"Zinc finger, C3HC4 type (RING finger)"
Potra2n2c4160,Protein NRT1 PTR FAMILY
Potra2n2c5531,Belongs to the MIP aquaporin (TC 1.A.8) family
Potra2n2c5620,At1g04910-like
Potra2n2c5724,Wall-associated receptor kinase
Potra2n2c5894,callose synthase
Potra2n2c6041,Aux IAA proteins are short-lived transcriptional factors that function as repressors of early auxin response genes at low auxin concentrations
Potra2n2c6350,Arabidopsis protein of unknown function
Potra2n14c27070,Glycosyl transferases group 1
Potra2n14c27454,OTU domain-containing protein
Potra2n14c27601,Belongs to the cystatin family. Phytocystatin subfamily
Potra2n14c27707,Heterogeneous nuclear ribonucleoprotein
Potra2n14c27898,Leucine rich repeat N-terminal domain
Potra2n583s36045,Belongs to the disease resistance NB-LRR family
Potra2n5c10551,Belongs to the glycosyl hydrolase 17 family
Potra2n5c11137,Trihelix transcription factor
Potra2n5c11620,zinc finger CCCH domain-containing protein
Potra2n5c12086,WRKY transcription factor
Potra2n5c12186,RIBOSOMAL protein
Potra2n5c12115,NAC domain-containing protein
Potra2n5c12607,Heavy-metal-associated domain
Potra2n124s34606,Cysteine-rich receptor-like protein kinase
Potra2n16c30378,Gamma-interferon-inducible lysosomal thiol
Potra2n579s36020,receptor-like protein 12
Potra2n19c33584,Regulator of Vps4 activity in the MVB pathway
Potra2n19c33692,BEST Arabidopsis thaliana protein match is
Potra2n19c33927,aminotransferase isomerizing
Potra2n19c34166,EF hand
Potra2n374s35474,"transposition, RNA-mediated"
Potra2n7c15433,TMV resistance protein N-like
Potra2n7c16101,Belongs to the GRAS family
Potra2n7c16291,SAP domain
Potra2n7c16414,Belongs to the universal ribosomal protein uL6 family
Potra2n1c116,PRLI-interacting factor
Potra2n1c265,RING-H2 finger protein
Potra2n1c1235,Plant intracellular Ras-group-related LRR protein 5-like
Potra2n1c1349,RING-H2 finger protein
Potra2n1c2001,Belongs to the plant LTP family
Potra2n1c2035,"Catalyzes the third of the four reactions of the long- chain fatty acids elongation cycle. This endoplasmic reticulum- bound enzymatic process, allows the addition of two carbons to the chain of long- and very long-chain fatty acids VLCFAs per cycle. This enzyme catalyzes the dehydration of the 3-hydroxyacyl-CoA intermediate into trans-2,3-enoyl-CoA, within each cycle of fatty acid elongation. Thereby, it participates to the production of VLCFAs of different chain lengths that are involved in multiple biological processes as precursors of membrane lipids and lipid mediators"
Potra2n1c2677,synthase
Potra2n1c2887,Sulfite oxidase-like
Potra2n1c3284,transcription factor
Potra2n1c3644,zipper protein
Potra2n1c3758,E3 ubiquitin-protein ligase
Potra2n1c3717,RECEPTOR-LIKE protein
Potra2n871s36855,function. Its presence in a non-photosynthetic plant (Epifagus virginiana) and experiments in tobacco indicate that it has an essential function which is probably not related to photosynthesis
Potra2n10c20196,ATP-dependent RNA helicase
Potra2n10c20424,Auxin response factors (ARFs) are transcriptional factors that bind specifically to the DNA sequence 5'-TGTCTC-3' found in the auxin-responsive promoter elements (AuxREs)
Potra2n10c21077,Belongs to the complex I LYR family
Potra2n10c21187,Cytochrome p450
Potra2n15c27983,PAR1 protein
Potra2n15c28128,Pectinesterase
Potra2n15c28570,Pollen-specific protein SF3-like
Potra2n15c28885,ABC transporter G family member
Potra2n11c23002,"Remorin, C-terminal region"
Potra2n11c23307,Glyoxysomal processing protease
Potra2n11c23306,E3 ubiquitin-protein ligase
Potra2n8c17266,Sister chromatid cohesion 1 protein
Potra2n8c17604,pentatricopeptide repeat-containing protein At3g16890
Potra2n8c17824,isoform X1
Potra2n8c17886,Heat Stress Transcription Factor
Potra2n8c17864,Histone-lysine n-methyltransferase
Potra2n8c18173,Myb-related protein Myb4-like
Potra2n8c18153,"enoyl-CoA delta isomerase 2, peroxisomal-like"
Potra2n8c18294,BAHD acyltransferase At5g47980-like
Potra2n8c18363,Polygalacturonase
Potra2n9c18676,Belongs to the STXBP unc-18 SEC1 family
Potra2n9c18721,OTU domain-containing protein
Potra2n9c19113,Organ-specific protein S2
Potra2n9c19919,VQ motif-containing protein
Potra2n18c32657,Cytochrome p450
Potra2n210s34969,monooxygenase
Potra2n562s35962,RNA binding
Potra2n391s35518,Pentatricopeptide repeat-containing protein At1g80880
Potra2n4c8568,Protein of unknown function (DUF 659)
Potra2n4c8838,guanylate-binding protein
Potra2n4c8884,GDSL esterase lipase
Potra2n4c9197,inactive receptor kinase
Potra2n4c9226,protease Do-like
Potra2n4c9488,Reverse transcriptase (RNA-dependent DNA polymerase)
Potra2n4c9705,B3 domain-containing protein Os01g0234100-like
Potra2n4c9926,3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III
Potra2n4c10475,Nnf1
Potra2n298s35248,At1g04910-like
Potra2n6c13151,F-box domain
Potra2n6c13170,Sulfite exporter TauE/SafE
Potra2n6c13195,Belongs to the MIP aquaporin (TC 1.A.8) family
Potra2n6c13373,Cytokinin dehydrogenase
Potra2n6c13880,Senescence-associated protein
Potra2n6c13951,Protein of unknown function (DUF1644)
Potra2n6c13953,Belongs to the SNF7 family
Potra2n6c14003,Belongs to the nucleosome assembly protein (NAP) family
Potra2n6c14662,LRR receptor-like serine threonine-protein kinase
Potra2n13c24995,"SANT  SWI3, ADA2, N-CoR and TFIIIB'' DNA-binding domains"
Potra2n13c25368,transcription regulator recruiting activity
Potra2n13c25423,Agamous-like MADS-box protein AGL12
Potra2n13c26040,inosine-uridine preferring nucleoside hydrolase
Potra2n17c30605,Transporter
Potra2n17c30783,Belongs to the disease resistance NB-LRR family
Potra2n17c30917,helix loop helix domain
Potra2n17c31318,GPI transamidase component
Potra2n17c31449,NAC domain-containing protein
Potra2n3c6558,Nucleoporin protein Ndc1-Nup
Potra2n3c6791,Methionine gamma-lyase-like
Potra2n3c6909,Belongs to the protein kinase superfamily. Ser Thr protein kinase family
Potra2n3c7195,Belongs to the short-chain dehydrogenases reductases (SDR) family
Potra2n3c7435,Belongs to the cytochrome P450 family
Potra2n3c7657,Phosphatidylinositol-glycan biosynthesis class X
Potra2n3c8080,structural constituent of ribosome
Potra2n12c24714,Protein PHLOEM PROTEIN 2-LIKE
Potra2n2c4467,Small ubiquitin-related modifier
Potra2n2c4742,"domain in glucosyltransferases, myotubularins and other putative membrane-associated proteins"
Potra2n2c5203,Leishmanolysin-like
Potra2n2c6387,RING-type E3 ubiquitin transferase
Potra2n14c26520,subtilisin-like
Potra2n14c26632,Leishmanolysin-like
Potra2n14c27167,transcription factor
Potra2n14c27415,Universal stress protein
Potra2n14c27610,Belongs to the pirin family
Potra2n14c27819,Belongs to the RNase T2 family
Potra2n5c10573,Occurs in almost all aerobically respiring organisms and serves to protect cells from the toxic effects of hydrogen peroxide
Potra2n5c11738,Belongs to the disease resistance NB-LRR family
Potra2n5c12071,Belongs to the protein kinase superfamily. Ser Thr protein kinase family
Potra2n5c12191,50S ribosomal protein L29
Potra2n5c12228,RING-H2 finger protein
Potra2n16c29460,No apical meristem (NAM) protein
Potra2n16c30525,Belongs to the thioredoxin family
Potra2n710s36559,Cysteine-rich RLK (RECEPTOR-like protein kinase) 8
Potra2n19c34077,ethylene-responsive transcription factor
Potra2n7c15515,Small G protein signaling modulator
Potra2n7c16349,E3 ubiquitin-protein ligase
Potra2n7c16505,salt tolerance-like protein
Potra2n1c237,Belongs to the chalcone stilbene synthases family
Potra2n1c307,4-coumarate-coa ligase
Potra2n1c529,DYW family of nucleic acid deaminases
Potra2n1c549,Belongs to the cytochrome P450 family
Potra2n1c948,Transcription factor TCP9-like
Potra2n1c914,Pentatricopeptide repeat-containing protein
Potra2n1c1215,Belongs to the peptidase C19 family
Potra2n1c1659,Casein Kinase
Potra2n1c3102,UDP-N-acetylglucosamine transferase subunit ALG14
Potra2n1c3591,Calcium-binding protein PBP1-like
Potra2n1c3470,F-box protein At3g07870-like
Potra2n10c20351,acyl-CoA-binding domain-containing protein
Potra2n10c20392,RING-type E3 ubiquitin transferase
Potra2n10c20792,amidase A
Potra2n10c21429,ELL-associated factor
Potra2n10c22084,LRR receptor-like serine threonine-protein kinase
Potra2n588s36078,50S ribosomal protein
Potra2n15c28220,Mei2-like
Potra2n15c28446,Serine threonine-protein kinase
Potra2n15c28802,Nonspecific lipid-transfer protein
Potra2n15c28940,mitogen-activated protein kinase kinase
Potra2n15c29155,mitochondrial chaperone
Potra2n15c29214,Ribonuclease P MRP protein subunit
Potra2n11c22480,Belongs to the peptidase S8 family
Potra2n11c23452,Pentatricopeptide repeat-containing protein
Potra2n8c16783,RING-H2 finger protein
Potra2n8c16830,Belongs to the UDP-glycosyltransferase family
Potra2n8c17252,Transcription factor
Potra2n8c17300,Belongs to the eukaryotic ribosomal protein eL38 family
Potra2n8c17530,phosphatase 2C
Potra2n8c18450,prolyl 4-hydroxylase
Potra2n9c18730,inactive receptor kinase
Potra2n9c18845,Xylem serine proteinase
Potra2n9c19169,response regulator
Potra2n9c19567,RING-H2 finger protein
Potra2n9c19577,Myb-like DNA-binding domain
Potra2n4c8670,Oxygen-evolving enhancer protein
Potra2n4c9415,Cytochrome p450
Potra2n4c9441,Belongs to the glycosyl hydrolase 1 family
Potra2n4c9899,Auxin responsive protein
Potra2n4c10119,RecQ-mediated genome instability protein 2
Potra2n555s35937,Squamosa promoter-binding-like protein
Potra2n6c13477,Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family
Potra2n6c14150,LRR receptor-like serine threonine-protein kinase
Potra2n6c14348,acid phosphatase
Potra2n6c15049,Plant protein of unknown function
Potra2n6c15375,Heavy-metal-associated domain
Potra2n13c25421,12-oxophytodienoate reductase
Potra2n13c25535,ALBINO3-like protein
Potra2n17c31547,Transcription factor bHLH143-like
Potra2n3c8233,Pectinesterase
Potra2n12c24141,glutathione S-transferase
Potra2n12c24190,NADH dehydrogenase ubiquinone 1 beta subcomplex subunit
Potra2n635s36231,WAT1-related protein
Potra2n2c4165,RING-type E3 ubiquitin transferase
Potra2n2c4316,Caulimovirus viroplasmin
Potra2n2c4468,Belongs to the glycosyl hydrolase 17 family
Potra2n2c4784,ATP-dependent Clp protease proteolytic subunit
Potra2n2c5650,Universal stress protein family
Potra2n2c5923,ATP-dependent RNA helicase
Potra2n2c6120,Belongs to the SNF7 family
Potra2n14c26637,Belongs to the MT-A70-like family
Potra2n14c26696,Phospholipase A(1) DAD1
Potra2n14c26848,Protein of unknown function (DUF1442)
Potra2n14c26827,Involved in transport from the ER to the Golgi apparatus as well as in intra-Golgi transport. It belongs to a super-family of proteins called t-SNAREs or soluble NSF (N-ethylmaleimide- sensitive factor) attachment protein receptor
Potra2n14c27251,ABC transporter B family member
Potra2n14c27630,Belongs to the multi antimicrobial extrusion (MATE) (TC 2.A.66.1) family
Potra2n14c27753,"Catalyzes the rate-limiting step of the oxidative pentose-phosphate pathway, which represents a route for the dissimilation of carbohydrates besides glycolysis"
Potra2n1412s37053,gag-polypeptide of LTR copia-type
Potra2n5c10837,Patellin-4-like
Potra2n5c10884,transcription factor
Potra2n5c11451,DnaJ molecular chaperone homology domain
Potra2n5c11768,UPF0183 protein
Potra2n5c12070,UDP-galactose transporter 2-like
Potra2n5c12341,Thioredoxin
Potra2n5c12469,Belongs to the Frigida family
Potra2n16c29572,Plant protein of unknown function
Potra2n16c29791,LRR receptor-like serine threonine-protein kinase
Potra2n16c29834,Calcium-dependent protein kinase
Potra2n16c30152,Vacuolar protein-sorting-associated protein 37 homolog
Potra2n16c30515,Belongs to the cation transport ATPase (P-type) (TC 3.A.3) family. Type IV subfamily
Potra2n19c33757,phospholipase
Potra2n7c15725,Uridylate kinase
Potra2n7c15692,Agamous-like MADS-box protein
Potra2n7c15760,Cyanobacterial and plant NDH-1 subunit O
Potra2n7c16022,RNA recognition motif
Potra2n7c16180,DnaJ domain
Potra2n1c528,isoform X1
Potra2n1c1633,Leucine-rich repeat receptor-like protein kinase
Potra2n1c2038,C2H2-type zinc finger
Potra2n1408s37052,Encoded by
Potra2n10c20822,acid phosphatase activity
Potra2n10c21946,Lysine histidine transporter
Potra2n10c22270,Chaperone protein DNAj
Potra2n15c28171,Cell division cycle
Potra2n15c28172,Belongs to the peroxidase family. Classical plant (class III) peroxidase subfamily
Potra2n15c28474,lysM domain receptor-like kinase
Potra2n15c28592,Pentatricopeptide repeat-containing protein
Potra2n11c23213,CBL-interacting serine threonine-protein kinase 12-like
Potra2n11c23464,Belongs to the thioredoxin family
Potra2n8c17021,Belongs to the adenylate kinase family
Potra2n8c18416,DnaJ homolog subfamily B member
Potra2n8c18527,tRNA pseudouridine synthase
Potra2n9c18878,NAC domain-containing protein
Potra2n9c19575,basic region leucin zipper
Potra2n9c19580,receptor-like serine threonine-protein kinase
Potra2n18c32198,Functions as component of the Arp2 3 complex which is involved in regulation of actin polymerization and together with an activating nucleation-promoting factor (NPF) mediates the formation of branched actin networks
Potra2n18c32388,EG45-like domain containing
Potra2n18c32890,POT family
Potra2n18c33112,Eukaryotic translation initiation factor isoform 4G-1-like
Potra2n4c8429,MADS
Potra2n4c8925,Heavy metal-associated isoprenylated plant protein
Potra2n4c9302,Lipid phosphate phosphatase
Potra2n4c9491,SNF1-related protein kinase catalytic subunit alpha
Potra2n4c10109,Transporter
Potra2n4c10196,transcription factor
Potra2n6c13654,Belongs to the actin family
Potra2n6c14211,TCP family transcription factor
Potra2n6c14295,Domain of unknown function (DUF4219)
Potra2n6c15194,UDP-Glycosyltransferase
Potra2n6c15151,Alpha-L-arabinofuranosidase
Potra2n6c15303,Belongs to the UDP-glycosyltransferase family
Potra2n13c26127,CW-type Zinc Finger
Potra2n13c26183,Leucine Rich repeat
Potra2n17c30886,Protein PLASTID MOVEMENT IMPAIRED
Potra2n17c31439,Glycine-rich RNA-binding protein
Potra2n3c6948,endoplasmic reticulum protein
Potra2n3c7145,Multiple RNA-binding domain-containing protein
Potra2n3c7483,hsp70-Hsp90 organizing protein
Potra2n3c8040,MMS19 nucleotide excision repair protein homolog
Potra2n12c24234,Belongs to the PTH family
Potra2n12c24496,UDP-N-acetylglucosamine-peptide N-acetylglucosaminyltransferase
Potra2n12c24693,Myb/SANT-like DNA-binding domain
Potra2n12c24754,Phosphatidylinositol N-acetylglucosaminyltransferase subunit Y
Potra2n2c4137,B3 domain-containing transcription factor
Potra2n2c4692,Autophagy-related protein
Potra2n2c5645,Histone chaperone domain CHZ
Potra2n2c6133,isoflavone
Potra2n2c6287,cinnamyl alcohol dehydrogenase
Potra2n2c6386,LRR receptor-like kinase family protein
Potra2n14c27847,Adrenodoxin-like protein
Potra2n16c29341,E3 ubiquitin-protein ligase
Potra2n16c29377,Belongs to the UDP-glycosyltransferase family
Potra2n16c29433,Belongs to the cytochrome b5 family
Potra2n16c30151,dnaJ homolog subfamily C member
Potra2n16c30396,Belongs to the peroxidase family. Classical plant (class III) peroxidase subfamily
Potra2n19c34092,Transcription factor
Potra2n19c34317,G-type lectin S-receptor-like serine threonine-protein kinase
Potra2n708s36549,Polypyrimidine tract-binding protein homolog
Potra2n7c15448,Protein trichome birefringence-like 5
Potra2n7c15466,zinc finger CCCH domain-containing protein
Potra2n7c15676,Auxin-induced protein 6B-like
Potra2n7c16279,membrane
Potra2n7c16314,superfamily protein
Potra2n7c16638,"protein At4g37920, chloroplastic"
Potra2n1c202,U-box domain-containing protein
Potra2n1c611,Pentatricopeptide repeat-containing protein
Potra2n1c1039,xyloglucan galactosyltransferase
Potra2n1c973,Plastocyanin-like domain
Potra2n1c2598,Classical arabinogalactan protein 9-like
Potra2n1c2458,Protein FLC EXPRESSOR
Potra2n1c3315,Desiccation-related protein PCC13-62-like
Potra2n1c3286,Glutamate-gated receptor that probably acts as non- selective cation channel
Potra2n1c3123,AWPM-19-like membrane family protein
Potra2n1c3507,endonuclease activity
Potra2n10c20959,Cation H( ) antiporter
Potra2n10c20953,"at-exp1,atexp1,atexpa1,athexp alpha 1.2,exp1,expa1"
Potra2n10c21865,U-box domain-containing protein
Potra2n10c21982,RNA recognition motif
Potra2n10c22014,Las1-like
Potra2n185s34811,LRR receptor-like serine threonine-protein kinase
Potra2n11c23672,Belongs to the multi antimicrobial extrusion (MATE) (TC 2.A.66.1) family
Potra2n11c23668,Belongs to the multi antimicrobial extrusion (MATE) (TC 2.A.66.1) family
Potra2n8c16799,Iron-sulfur assembly protein IscA-like 1
Potra2n8c17016,zinc finger CCCH domain-containing protein
Potra2n8c17077,Ras-related protein
Potra2n8c17470,"SANT  SWI3, ADA2, N-CoR and TFIIIB'' DNA-binding domains"
Potra2n8c17714,transcription factor
Potra2n8c17770,Reticulon-like protein
Potra2n8c18630,Belongs to the class I-like SAM-binding methyltransferase superfamily. Protein arginine N- methyltransferase family
Potra2n9c18808,Protein of unknown function (DUF 659)
Potra2n9c19977,DnaJ protein homolog
Potra2n106s34535,gag-polypeptide of LTR copia-type
Potra2n4c8644,G-type lectin S-receptor-like serine threonine-protein kinase
Potra2n4c9539,Lamin-like protein
Potra2n4c9437,"Catalyzes the oxidative decarboxylation of 6- phosphogluconate to ribulose 5-phosphate and CO(2), with concomitant reduction of NADP to NADPH"
Potra2n4c10458,acid phosphatase
Potra2n6c13115,Belongs to the V-ATPase proteolipid subunit family
Potra2n6c13254,Lignin degradation and detoxification of lignin-derived products
Potra2n6c13265,Catalyzes the ferrous insertion into protoporphyrin IX
Potra2n6c13425,Protein ALUMINUM SENSITIVE
Potra2n6c13750,Pentatricopeptide repeat-containing protein
Potra2n6c13838,Integral membrane Yip1 family protein
Potra2n6c14734,Xyloglucan endo-transglycosylase (XET) C-terminus
Potra2n13c25030,Frataxin
Potra2n13c25681,Belongs to the 'GDSL' lipolytic enzyme family
Potra2n13c26259,"Catalyzes the rate-limiting step of the oxidative pentose-phosphate pathway, which represents a route for the dissimilation of carbohydrates besides glycolysis"
Potra2n17c30719,Belongs to the disease resistance NB-LRR family
Potra2n17c30997,"Catalyzes the oxidative decarboxylation of 6- phosphogluconate to ribulose 5-phosphate and CO(2), with concomitant reduction of NADP to NADPH"
Potra2n17c31592,Belongs to the UDP-glycosyltransferase family
Potra2n17c31715,Myb-like DNA-binding domain
Potra2n3c6631,zinc finger CCCH domain-containing protein
Potra2n3c6862,Nuclear pore complex protein
Potra2n3c7067,Heparan-alpha-glucosaminide N-acetyltransferase-like
Potra2n3c8048,"Binds to actin and affects the structure of the cytoskeleton. At high concentrations, profilin prevents the polymerization of actin, whereas it enhances it at low concentrations"
Potra2n3c8082,IAA-amino acid hydrolase ILR1-like
Potra2n12c24723,BEST Arabidopsis thaliana protein match is glycosyltransferase family protein 2 (TAIR AT5G60700.1)
Potra2n639s36244,serine threonine-protein kinase
Potra2n2c4141,chloroplast organization
Potra2n2c4474,Belongs to the 'GDSL' lipolytic enzyme family
Potra2n2c5934,Auxin response factors (ARFs) are transcriptional factors that bind specifically to the DNA sequence 5'-TGTCTC-3' found in the auxin-responsive promoter elements (AuxREs)
Potra2n2c6053,WRKY transcription factor
Potra2n2c6010,ZINC FINGER protein
Potra2n14c26360,Galactomannan galactosyltransferase
Potra2n14c26459,subtilisin-like protease
Potra2n14c26589,Mitogen-activated protein kinase kinase kinase
Potra2n14c26796,Spindle and kinetochore-associated protein 1 homolog
Potra2n14c26774,Belongs to the enoyl-CoA hydratase isomerase family
Potra2n14c27387,pectinesterase pectinesterase inhibitor
Potra2n14c27512,Adenylate isopentenyltransferase 3
Potra2n5c10746,N-terminal region of micro-spherule protein
Potra2n5c11174,Belongs to the STXBP unc-18 SEC1 family
Potra2n16c29437,DEAD-box ATP-dependent RNA helicase
Potra2n16c29976,Domain of unknown function (DUF4228)
Potra2n16c30155,Belongs to the UDP-glycosyltransferase family
Potra2n16c30488,Belongs to the protein kinase superfamily
Potra2n16c30513,"Protein of unknown function, DUF599"
Potra2n19c33357,Leucine-rich repeat
Potra2n7c16636,Cysteine desulfurase 1
Potra2n1c1786,Viral movement protein (MP)
Potra2n1c1791,Cop9 signalosome complex subunit
Potra2n1c2891,SWI SNF complex component SNF12 homolog
Potra2n1c2957,Myb SANT-like DNA-binding domain protein
Potra2n1c3230,Sucrase/ferredoxin-like
Potra2n1c3801,Alcohol dehydrogenase-like
Potra2n10c20227,Core-2/I-Branching enzyme
Potra2n10c20769,abundant protein
Potra2n10c21246,E3 ubiquitin-protein ligase
Potra2n10c22118,Glutathione S-transferase
Potra2n10c22124,DnaJ homolog subfamily B member
Potra2n10c22324,deaminase
Potra2n11c23289,Belongs to the protein kinase superfamily. Ser Thr protein kinase family
Potra2n8c16971,Serine threonine-protein kinase
Potra2n8c18378,Reversible hydration of carbon dioxide
Potra2n8c18605,"zinc-finger of the FCS-type, C2-C2"
Potra2n452s35717,LRR receptor-like serine threonine-protein kinase
Potra2n9c18677,Isocitrate dehydrogenase NAD regulatory subunit 1
Potra2n9c19059,Bifunctional epoxide hydrolase 2-like
Potra2n9c19197,U1 zinc finger
Potra2n9c19746,Tetratricopeptide repeat (TPR)-like superfamily protein
Potra2n9c19751,Cytochrome p450
Potra2n18c32757,Polyketide cyclase / dehydrase and lipid transport
Potra2n106s34534,LRR receptor-like serine threonine-protein kinase
Potra2n4c9051,UDP-Glycosyltransferase
Potra2n4c9199,ODORANT1-like
Potra2n4c9381,Isoflavonoid malonyl transferase
Potra2n4c10286,BEL1-like homeodomain protein
Potra2n4c10351,B3 DNA binding domain
Potra2n491s35796,Belongs to the histone deacetylase family. HD Type 1 subfamily
Potra2n6c13821,Small nuclear ribonucleoprotein
Potra2n6c13974,receptor-like serine threonine-protein kinase
Potra2n6c13994,1-aminocyclopropane-1-carboxylate synthase
Potra2n6c14158,Mitochondrial import inner membrane translocase subunit
Potra2n6c14584,Belongs to the GRAS family
Potra2n6c14777,Plastocyanin-like domain
Potra2n6c15304,Long-chain-alcohol O-fatty-acyltransferase-like
Potra2n13c25846,TENA/THI-4/PQQC family
Potra2n13c25999,SEC-C motif
Potra2n13c26231,Pentatricopeptide repeat-containing protein
Potra2n17c30756,glutamine synthetase
Potra2n17c31024,DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates
Potra2n17c31174,Pentatricopeptide repeat-containing protein
Potra2n17c31340,"The B regulatory subunit might modulate substrate selectivity and catalytic activity, and also might direct the localization of the catalytic enzyme to a particular subcellular compartment"
Potra2n3c6601,gag-polypeptide of LTR copia-type
Potra2n3c6702,Leucine Rich Repeat
Potra2n3c7031,Myb/SANT-like DNA-binding domain
Potra2n3c7388,Inactive rhomboid protein
Potra2n3c7316,BTB POZ domain-containing protein
Potra2n3c7562,Rop guanine nucleotide exchange factor
Potra2n3c7799,Polycomb group protein EMBRYONIC FLOWER
Potra2n12c24081,dihydropyrimidine dehydrogenase
Potra2n2c4143,At5g48480
Potra2n2c4197,B-cell receptor-associated protein
Potra2n2c4856,E3 ubiquitin-protein ligase that mediates ubiquitination and subsequent proteasomal degradation of target proteins. E3 ubiquitin ligases accept ubiquitin from an E2 ubiquitin- conjugating enzyme in the form of a thioester and then directly transfers the ubiquitin to targeted substrates
Potra2n2c5715,calcium-binding protein
Potra2n2c6020,Belongs to the class I-like SAM-binding methyltransferase superfamily. MPBQ MBSQ MT family
Potra2n14c26962,Pollen-specific protein
Potra2n14c27352,Domain of unknown function (DUF3511)
Potra2n14c27595,Ribosomal protein S1-like RNA-binding domain
Potra2n5c11054,mitochondrion organization
Potra2n5c11205,Putative S-adenosyl-L-methionine-dependent methyltransferase
Potra2n5c12355,G-type lectin S-receptor-like serine threonine-protein kinase
Potra2n5c12706,Solute carrier family 40 member 3
Potra2n5c12758,serine threonine-protein kinase
Potra2n714s36575,function. Its presence in a non-photosynthetic plant (Epifagus virginiana) and experiments in tobacco indicate that it has an essential function which is probably not related to photosynthesis
Potra2n490s35789,WRKY transcription factor
Potra2n16c29520,Belongs to the short-chain dehydrogenases reductases (SDR) family
Potra2n16c29940,"Regulates membrane-cell wall junctions and localized cell wall deposition. Required for establishment of the Casparian strip membrane domain (CSD) and the subsequent formation of Casparian strips, a cell wall modification of the root endodermis that determines an apoplastic barrier between the intraorganismal apoplasm and the extraorganismal apoplasm and prevents lateral diffusion (By similarity)"
Potra2n16c30045,Pentatricopeptide repeat-containing protein
Potra2n16c30346,Belongs to the mitochondrial carrier (TC 2.A.29) family
Potra2n16c30482,DNA-binding domain
Potra2n7c15552,isoform X1
Potra2n7c16040,Belongs to the DEAD box helicase family
Potra2n7c16074,Alpha and gamma adaptin binding protein p34
Potra2n7c16083,May be involved in modulation of pathogen defense and leaf cell death
Potra2n7c16441,Encoded by
